,레시피일련번호,레시피제목,요리명,등록자ID,등록자명,조회수,추천수,스크랩수,요리방법,요리상황,요리재료별명,요리종류,요리소개,요리재료들,요리인분,요리난이도,요리시간,최초등록일,ingre1
2947,6922075,둥지 케이크 만들기,둥지케이크,tnstnr001,CalliopeLife,550,0,16,기타,일상,달걀/유제품,빵,둥지 케이크? 무슨 말인가 하셨죠? ㅎㅎ 빼빼로 데이에 만들어 봐도 좋았을  이 케이크는? 올 2월 발렌타인데이에 남편과 아들 주려고 딸이랑 같이 만든 케이크 랍니다. 만들어 놓고 보니 새 둥지 같다며 딸이 지어 준 이름이에요. 맛도 좋았고 보는 재미도 있었던 케이크~ 발렌타인은 아직 멀었지만 남자친구 선물이나 가족 생일 다가오는 연말 등 만들어 봐도 좋을것 같아요.  ,[재료] 크림치즈 150g| 생크림 150g| 설탕 40g| 판젤라틴 3장| 바닐라설탕 1개 또는 1큰술| 깔루아 1큰술| 요플레 40g| 커피액 1작은술 [부재료] 시트 2장| 아몬드빼빼로 50개정도| 초코볼 적당량| 로즈메리 약간| 건레몬 약간,6인분이상,중급,2시간이상,2.02E+13," 크림치즈, 생크림, 설탕, 판젤라틴 , 바닐라설탕, 깔루아, 요플레, 커피액, 아몬드빼빼로, 초코볼, 로즈메리, 건레몬"
2948,6922077,#마라요리 #마라조개찜만들기 #마라소스를 이용한 초간단 마라요리,마라조개찜,kstencil,강철새잎,1400,0,19,찜,술안주,해물류,메인반찬,지난번에는 일식으로 바지락술찜을 만들었지요.  이번엔 남은 바지락을 이용해서 마라소스 넣고는 마라바지락찜을 만들었습니다.  ?  오히려 마라소스만 있다면 초간단하게 마라바지락찜을 만들 수 있더라구요.  튼실하고 큰 바지락으로 마라바지락찜의 맛을 보니까  색다르기도 하고요. 마라향도 물씬나면서 밥에 비벼서 먹기에도 좋고  한잔이 생각나게 하는 마라바지락찜입니다.,[재료] 바지락 500g| 고춧기름 2큰술| 마라소스 1팩| 다진마늘 1작은술| 썬파 1큰술| 청주 1큰술| 콩나물 1/2봉지| 썬쪽파 솔솔| 통깨 톨톨,2인분,아무나,,2.02E+13," 바지락, 고춧기름, 마라소스, 다진마늘, 대파, 청주, 콩나물, 쪽파, 통깨"
2949,6922081,아삭오이고추 무침 한정식집 단골메뉴 만들기,아삭오이고추무침,32061214,햇살머금은집,1551,0,57,무침,일상,채소류,메인반찬,만들기도 간단하고 맛은 보장되는 식감 좋은 오이고추무침 만들기 해볼께요 ,[재료] 오이고추3개| 쌈장1T| 매실액기스1T| 고춧가루 1T| 설탕 1꼬집| 통깨 약간,2인분,아무나,10분이내,2.02E+13," 오이고추, 쌈장, 매실액기스, 고춧가루, 설탕, 통깨"
2950,6922083,겹겹이 살아있는 스틱파이,스틱파이,ttadossi,따도씨,5461,0,344,기타,일상,밀가루,과자,겹겹이 쌓여있어서 바삭하는 소리가 최고~!! 파이반죽을 해서 스틱모양으로 잘라줘서 간편히 먹을 수있고 맛있어서 자꾸 손이가는 스틱파이입니다. 성공포인트는 ! 모든 재료는 차갑게 보관하는게 비결이에요.,[파이반죽] 박력분 110g| 차가운 버터 80g| 소금 1g| 차가운 물 40g [코팅용] 설탕 약 30g,4인분,중급,2시간이상,2.02E+13," 박력분, 버터, 소금, 물, 설탕"
2951,6922087,#[면역력] 어니언갈릭 수프,어니언갈릭수프,hyosup1983,심킹카,1145,0,59,끓이기,영양식,채소류,스프,달달 뜨끈!  환절기 보양식! 몸에 좋은 양파와 마늘 찬바람이 불때 꼭 챙겨먹어야 할 식품! 면역력 높이는 영양 한 그릇 수프~,[재료] 양파 1/2개| 통마늘 5개| 감자 1개| 당근 1/5개| 우유 250ml| 버터 1스푼| 소금 약간| 후추 적당히,2인분,초급,,2.02E+13," 양파, 마늘, 감자, 당근, 우유, 버터, 소금, 후추"
2952,6922093,쪽파나물 만들기,쪽파나물,lju0324,봄이엄마의부뚜막,3322,0,138,무침,일상,채소류,밑반찬,김치담글때 쪽파를 자주 사게 되는데요 자주 남겨서 버리는 경우가 많아요 하루만 지나도 상하기 시작하기 때문이죠 ..데쳐서 고추장에 찍어 먹어도 되고  이렇게 나물로 무침해서 먹어도 좋아요 ,[재료] 쪽파 220g| 마늘 1/2스푼 [양념] 고추장 1/2스푼| 고추가루 1/2스푼| 들기름 1스푼| 갈은깨 1스푼| 매실청 1스푼,3인분,초급,30분이내,2.02E+13," 쪽파, 마늘, 고추장, 고춧가루, 들기름, 깨, 매실청"
2953,6922095,#풋고추참치마요삼각김밥 [풋고추레시피],풋고추참치마요삼각김밥,54526862,러빙밍,1621,0,32,비빔,일상,채소류,밥/죽/떡,평범한 참치마요는 가라~! 풋고추를 넣어 아삭아삭 씹는식감과 참치마요의 느끼함을 제대로 잡았다!,[재료] 풋고추 6개| 밥 2공기| 단무지 6조각| 참치 100g한캔| 삼각김밥 김 5장| 마요네즈 4T| 소금 5꼬집| 참기름 약간| 통깨 약간,2인분,아무나,10분이내,2.02E+13," 풋고, 밥, 단무지, 참치, 김, 마요네즈, 소금, 참기름, 통깨"
2954,6922099,우동볶음 가쓰오가 춤추는 우동볶음,우동볶음,36178186,잇커피,4921,0,42,볶음,술안주,해물류,면/만두,우동과 야채와 해물을 볶아서 가쓰오를 얹어낸 우동볶음은 누구나 좋아할 법한 별미요리 랍니다. ,[재료] 우동사리 2개| 새우 5~6마리| 오징어 1마리 몸통만| 양파 1개| 숙주 160g| 표고버섯 2개| 당근 1/3개| 피망 1개| 청주 1큰술| 가쓰오부시 2줌 [양념] 진간장 2큰술| 맛술 2큰술| 식용유 1큰술| 참기름 1큰술| 소금 약간,2인분,고급,60분이내,2.02E+13," 우동사리, 새우, 오징어, 양파, 숙주, 표고버섯, 당근, 피망, 청주, 가쓰오부시, 진간장, 맛술, 식용유, 참기름, 소금"
2955,6922101,풋고추 당면 무침,풋고추당면무침,rh0301,lee쉐프,1761,0,53,무침,손님접대,채소류,메인반찬,끝물 풋고추가 많이 생겼습니다.장아찌도 담그고 멸치볶음도 해먹고도 많이 남아있네요. 오늘은 풋고추로 손님접대용 요리에 도전해봤습니다. 풋고추 당면무침입니다.기름에 볶은 잡채보다 담백해서 좋다고 하면서 맛있게 드시네요  ,[재료] 풋고추 130g| 불린당면 250g| 당근 1/2개| 대파 1/3대| 사각어묵 3장| 달걀 3개| 고운소금 약간| 식용유 적당히 [양념] 참치액 1큰술| 고추가루 4큰술| 진간장 5큰술| 올리고당 4큰술| 설탕 2큰술| 다진마늘 1큰술| 식초 3큰술| 참기름 4큰술| 깨소금 2큰술,3인분,초급,60분이내,2.02E+13," 풋고추, 불린당면, 당근, 대파, 사각어묵, 달걀, 소금, 식용유 , 참치액 , 고춧가루, 진간장, 올리고당, 설탕, 다진마늘, 식초, 참기름, 깨소금"
2956,6922110,면역력 증진에 좋은 과일 카프레제(사과 감 카프레제),사과감카프레제,84179710,딸기망고chsiiii,4968,0,37,기타,초스피드,과일류,샐러드,면역력 증진에 도움이 되는 사과와 감을 사용해 만든 과일 카프레제에요. 비타민C  칼륨 등이 풍부하고 혈관질환과 암 예방에 좋은 사과와 감기예방과 동맥경화증 예방 등 비타민이 풍부한 감이 면역력을 높이는데 도움이 되어 카프레제를 만들어봤어요. 아침 대용이나 브런치  안주 등 어디든 어울리는 과일 카프레제입니다.,[재료] 사과 1/4개| 감 1/2개| 생모짜렐라치즈 1개| 생바질 2장| 발사믹크림 적당량 [드레싱재료] 올리브오일 1큰술| 꿀 1/2큰술| 레몬즙 1/2큰술| 파슬리가루 1티스푼,2인분,아무나,15분이내,2.02E+13," 사과, 감, 생모짜렐라치즈, 생바질, 발사믹크림, 올리브오일, 꿀, 레몬즙, 파슬리가루"
2957,6922117,간단한끼 풋고추요리  풋고추 참치된장마요덮밥 만들기,참치된장마요덮밥,mare326,어부동김반장,825,0,17,무침,일상,채소류,밥/죽/떡,여름에 날은 덥고  반찬은 하기 싫을때... 이런날... 간단한끼요리로 너무 좋은 풋고추 참치된장마요덮밥 입니다. 참치마요가 아이들 입맛이라면  된장과 청양고추를 넣은 참치된장마요는 어른요리인거 같아요. 풋고추 참치된장마요는 밑반찬으로도 좋아요. ,[재료] 풋고추 5개| 홍고추 1개| 청양고추 2개| 참치캔 1개 [된장소스양념] 마요네즈 4수저| 집된장 1수저| 들기름 1수저| 다진마늘 조금| 흑임자 조금,2인분,초급,10분이내,2.02E+13," 풋고추, 홍고추, 청양고추, 참치캔, 마요네즈, 집된장, 들기름, 다진마늘, 흑임자"
2958,6922123,#팽이버섯 코코넷밀크 스프#이색적인 스프입니다,팽이버섯코코넛밀크스프,95744294,Anna의밥상,644,0,16,끓이기,일상,버섯류,스프,팽이버섯 코코넷밀크 밀크 토마토로 만든 스프 입니다,[재료] 팽이버섯| 코코넛밀크| 토마토| 파말| 식용유,4인분,초급,30분이내,2.02E+13," 팽이버섯, 코코넛밀크, 토마토, 파말, 식용유"
2959,6922129,풋고추 요리 / 고추절임,풋고추절임,62929808,요알남Mingstar,2117,0,8,조림,일상,채소류,밑반찬,열량이 낮아서 다이어트에도 좋은 풋고추로 다양한 반찬을 만들어 보세요.,[재료] 풋고추 200g| 식용유 2Ts| 간장 4Ts| 올리고당 4Ts,1인분,아무나,30분이내,2.02E+13," 풋고추, 식용유, 간장, 올리고당"
2960,6922135,쉬운 밑반찬 오이양파초무침 만들어 볼께요 ,오이양파초무침,32061214,햇살머금은집,1420,0,45,무침,일상,채소류,메인반찬,간단하지만 입맛 돋우는 오이초무침 만들어 볼께요 ,[재료] 오이2개| 양파 1/2개| 고추장2t| 고춧가루1t| 설탕1t| 식초2t| 통깨1t| 소금1/2t,2인분,아무나,,2.02E+13," 오이, 양파, 고추장, 고춧가루, 설탕, 식초, 통깨, 소금"
2961,6922140,나만의 풋고추 레시피 < 풋고추 간장 양념 >,풋고추간장양념,30810305,요리조이,1401,0,14,비빔,일상,채소류,양념/소스/잼,만두 먹을 때 간장 찍어서 먹는 아들을 위해 특별히 만들었어요 고추 장아찌 간정을 넣어서 은은하게 매운 향이 끝까지 남으면서 염도는 낮출수 있어요 저염식이 팔요한 환자분들이나 매운 음식 먹고 싶은 아이들에게 추천합니다 ,[재료] 풋고추 1개| 양파 2T| 파인애플 2T| 사과 2T [양념] 고추장아찌 간장 6T,3인분,초급,5분이내,2.02E+13," 풋고추, 양파, 파인애플, 사과, 고추장아찌, 간장"
2962,6922149,맛있는 두부계란전 만들기ㅣ극강의 부드러움&담백함ㅣ,두부계란전,89456849,집밥한그릇,9329,0,509,부침,일상,달걀/유제품,메인반찬,집밥한그릇 a homemade dish ㅣ만개의레시피 요리후기 이벤트ㅣ,[재료] 두부 1/2모| 계란 2개 [양념] 다진마늘 1T| 소금 4~5꼬집,2인분,아무나,,2.02E+13," 두부, 달걀, 다진마늘, 소금"
2963,6922157,얼그레이 스프레드 만들기,얼그레이스프레드,bunnify,버니파이Bunnify,1349,0,68,끓이기,간식,기타,양념/소스/잼,얼그레이 찻잎의 향긋함이 매력적인 스프레드예요! 얼그레이 마카롱 만드는 법 보러가기 @6922405,[재료] 우유 150ml| 생크림 80ml| 설탕 35g| 얼그레이 티백 2개,4인분,아무나,30분이내,2.02E+13," 우유, 생크림, 설탕, 얼그레이티백"
2964,6922158,콰트로 치즈 마들렌,콰트로치즈마들렌,ardour,초록바람N,632,0,15,굽기,간식,밀가루,과자,4가지 치즈를 이용해서 만들어본 치즈 마들렌이에요. 4가지 치즈가 들어갔으니 제맘대로 콰트로 치즈 마들렌~! ㅎㅎ 짭쪼름한 치즈맛과 폭신한 식감이 참 괜찮더라고요. 치즈는 취향에 맞게 좋아하는 치즈를 이용하시면 좋을것 같아요. 저는 고다치즈  에멘탈 치즈  과일치즈와 스모크 치즈를 이용했어요. 색다른 맛이었던 콰트로 치즈 마들렌~! 만들어보아요~,[재료(8~9개)] 달걀 1개| 설탕 35g| 소금 1/3ts| 박력분 55g| 베이킹 파우더 1/2ts| 무염버터 30g| 올리브유 10g| 우유 10g| 통후추 넉넉히| 고다치즈 20g| 에멘탈 치즈 20g| 과일치즈 9조각 정도| 스모크 치즈 18조각 정도,3인분,아무나,60분이내,2.02E+13," 달걀, 설탕, 소금, 박력분, 베이킹파우더, 무염버터, 올리브유, 우유, 통후추, 고다치즈 , 에멘탈치즈, 과일치즈, 스모크치즈"
2965,6922159,아삭 탱글 풋고추 새우 꼬지전,풋고추새우꼬지전,rh0301,lee쉐프,6084,0,109,부침,손님접대,채소류,메인반찬,오늘은 풋고추와 새우로 색다른 꼬지 전을 만들어 봤습니다.술안주 손님접대 간식 또는 명절음식으로도 좋습니다. 올 명절부터는 우리집 전 메뉴에 풋고추 새우 꼬지전 추가입니다 ㅎ ,[재료] 풋고추 8개| 새우 8마리| 꼬지 8개| 생강맛술또는 소주 1큰술| 튀김가루 3큰술| 달걀 2개| 식용유 넉넉히 [양념] 고운소금 약간| 케찹 약간| 허니머스타드 약간| 양념간장 적당히,4인분,초급,30분이내,2.02E+13," 풋고추, 새우, 꼬지, 소주, 튀김가루, 달걀, 식용유, 소금, 케찹, 허니머스타드, 양념간장"
2966,6922171,[쉬운반찬] 면역력을 높여줄수있는 참치야채스크램블!,참치야채스크램블,37279613,왕눈이2,8224,0,385,볶음,일상,달걀/유제품,메인반찬,달걀은 아주작은 한알에 모든영양이 있다하죠~ 날마다 먹어도 질리지않는 달걀에 참치와 야채를 섞어서 스크램블을 만들어보세요 쉬운반찬으로 평소에 간단하게 면역력을 높여줄수있는  참치야채스크램블을 즐겨보세요,[재료] 달걀 5개| 참치캔 큰것1개| 양배추 120g| 당근 50g| 다진파 2큰술 [양념] 해바라기유 2큰술| 소금 2꼬집| 후추가루 조금,4인분,아무나,10분이내,2.02E+13," 달걀, 참치캔, 양배추, 당근, 대파, 해바라기유, 소금, 후추가루"
2967,6922177,풋고추 김치,풋고추김치,angela0501,하나숲,2823,0,34,절임,일상,채소류,김치/젓갈/장류,풋고추김치는 씹히는 식감이 아삭하고 깔끔하고 개운하니 맛있어요 바로 먹어도 맛있고 살짝 숙성되여도  맛있답니다,[재료] 풋고추 10개| 마늘 1톨| 홍당무 약간| 무 100g| 부추 30g| 적양파 1/6쪽| 실파 3대| 소금 1T| 물 4컵| 양념:고추가루 2T| 부추| 무| 적양파| 홍당무| 실파| 까나리액젓 1T| 새우젓 1t| 실파| 다진마늘| 통깨 2t| 생강효소 1T,6인분이상,초급,60분이내,2.02E+13," 풋고추, 마늘, 홍당무, 무우, 부추, 적양파, 대파, 소금, 물, 고춧가루, 부추, 까나리액젓, 새우젓, 다진마늘, 통깨, 생강효소"
2968,6922179,사포닌성분이 많아 면먹력에 좋은 생우엉무침 ,생우엉무침,50111986,깻잎언니,1953,0,19,무침,일상,채소류,밑반찬,우엉을 항상 데처서만 사용했는데  생으로 먹으니까 더 악삭하고 단맛도 더 많은것같아요,[재료] 우엉 중간크기1개 [양념] 고추가루 1큰술| 어간장 2큰술| 다진마늘 조금| 갈은깨 조금,4인분,아무나,15분이내,2.02E+13," 우엉, 고춧가루, 어간장, 다진마늘, 깨"
2969,6922181,부드럽고 아삭한 풋고추 크래미 꼬지 전,풋고추크래미꼬지전,rh0301,lee쉐프,787,0,29,부침,간식,채소류,기타,풋고추와 크래미를 이용하여 새로운 풋고추 요리를 만들어 봤습니다.비타민이 풍부한 풋고추 간식입니다. 손님접대나 술안주로도 좋습니다,[재료] 풋고추 6개| 크래미 6개| 모짜렐라치즈 50g| 달걀 2개| 튀김가루 3큰술| 식용유 넉넉히| 꼬지 6개 [양념] 고운소금 약간,2인분,초급,30분이내,2.02E+13," 풋고추, 크래미, 모짜렐라치즈, 달걀, 튀김가루, 식용유, 꼬지, 소금"
2970,6922184,다 쏟은 기력 되살려줄 낙지찜 ★,낙지찜,gdubu33,만개의레시피,4785,0,184,찜,손님접대,해물류,메인반찬,힘이 불끈불끈 !!!!  겨울을 잘 보내기 위한 낙지레시피를 준비했어요~! 수능에 힘쓴 수험생들의 원기 회복을 위해 쫄깃쫄깃한 낙지찜을 하는 건 어때요? 세상의 모든 레시피 만개의레시피,[필수재료] 콩나물 200g| 낙지 300g| 바지락 200g| 양파 1/2개| 대파 1대| 홍고추 1/2개| 청고추 1/2개| 미나리 30g| 물 2/3종이컵| 참기름 1숟가락| 통깨 약간 [양념재료] 고추장 1숟가락| 고춧가루 3숟가락| 간장 1숟가락| 맛술 1숟가락| 매실액 1숟가락| 설탕 1/2숟가락| 다진 마늘 1숟가락,2인분,중급,30분이내,2.02E+13," 콩나물, 낙지, 바지락, 양파, 대파, 홍고추, 청고추, 미나리, 물, 참기름, 통깨, 고추장, 고춧가루, 간장, 맛술, 매실액, 설탕, 다진마늘"
2971,6922186,나만의 풋고추 레시피  < 풋고추 배추 무침 >,풋고추배추무침,30810305,요리조이,598,0,13,무침,일상,채소류,김치/젓갈/장류,바로 먹을 수 있도록 배추를 소량으로 만들었어요 풋고추와 양파 그리고 다양한 과일로 맛을 낸 웰빙 배추 무침 입니다 고기 먹을 때나 느끼한 요리를 먹을 때 같이 먹으면 잘 어울려요 간단하게 달걀 후라이하고 밥 옆에 올려서 덮밥으로도 손색이 없습니다 ,[재료] 풋고추 1개| 배추잎 5장| 적양파 1/4개| 사과 1조각| 배 1조각| 파인애플 0.5cm 1줄| 천일염 2T [양념] 고추가루 6T| 다진마늘 1T| 참기름 2T| 멸치액젓 2T,6인분이상,초급,90분이내,2.02E+13," 풋고추, 배추잎, 적양파, 사과, 배, 파인애플, 천일염, 고춧가루, 다진마늘, 참기름, 멸치액젓"
2972,6922187,풋고추 요리 / 고추볶음,고추볶음,62929808,요알남Mingstar,1603,0,6,볶음,일상,채소류,밑반찬,풋고추 볶음 입니다. 02:28초 부터 보세요.,[재료] 풋고추 100g| 식용유 2Ts| 다진 마늘 1/2Ts| 소금 1꼬집| 간장 1Ts| 올리고당 1.5Ts,1인분,아무나,30분이내,2.02E+13," 풋고추, 식용유, 다진마늘, 소금, 간장, 올리고당"
